



New Mexico (MST) SCAN Site Adams Ranch #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Sep 18 03:07:39 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.H-1 (degC) ,TMIN.H-1 (degC) ,TAVG.H-1 (degC) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,BATT.I-1 (volt) ,RHUM.I-1 (pct) ,SRADV.H-1 (watt) ,WDMVV.H-1 (mile) ,ETIL.I-1 (volt) ,ETIB.I-1 (volt) ,RHUMN.H-1 (pct) ,RHUMX.H-1 (pct) ,
2015,2001-01-01,17:00,-99.9,     0.9,     3.0,     0.9,     2.0,    16.9,    18.8,    20.2,    12.1,    16.1,     1.5,     1.8,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,   10.20,   11.30,   12.20,    7.50,    9.70,   12.74,      66,-99.9,       5,    0.00,   13.42,      57,      66,
2015,2001-01-01,18:00,-99.9,    -0.7,     1.1,    -1.8,    -0.4,    16.8,    18.9,    20.5,    12.1,    15.8,     1.5,     1.8,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,   10.10,   11.40,   12.40,    7.50,    9.60,   12.68,      73,-99.9,       3,    0.00,   13.20,      63,      81,
2015,2001-01-01,19:00,-99.9,    -0.4,    -0.2,    -1.0,    -0.7,    16.8,    18.6,    20.8,    12.1,    15.9,     1.5,     1.8,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,   10.10,   11.20,   12.60,    7.50,    9.60,   12.64,      66,-99.9,       5,    0.00,   13.08,      65,      73,
2015,2001-01-01,20:00,-99.9,    -2.7,    -0.4,    -2.9,    -1.4,    16.7,    18.6,    21.0,    11.8,    16.1,     1.5,     1.8,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,   10.10,   11.20,   12.80,    7.40,    9.70,   12.60,      77,-99.9,       4,    0.00,   13.01,      66,      78,
2015,2001-01-01,21:00,-99.9,    -4.3,    -0.5,    -4.3,    -2.3,    16.4,    18.7,    21.3,    12.1,    15.7,     1.5,     1.8,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,    9.90,   11.30,   12.90,    7.50,    9.50,   12.58,      82,-99.9,       3,    0.00,   12.96,      63,      82,
2015,2001-01-01,22:00,-99.9,    -2.8,    -2.8,    -4.9,    -3.8,    16.3,    18.6,    21.4,    11.9,    15.8,     1.5,     1.8,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,    9.80,   11.20,   13.00,    7.40,    9.50,   12.57,      77,-99.9,       3,    0.00,   12.93,      76,      85,
2015,2001-01-01,23:00,-99.9,    -5.3,    -2.8,    -5.3,    -3.8,    16.1,    18.5,    21.4,    11.9,    16.1,     1.5,     1.8,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,    9.70,   11.10,   13.00,    7.40,    9.70,   12.55,      90,-99.9,       3,    0.00,   12.90,      77,      90,
2015,2001-01-02,00:00,-99.9,    -7.0,    -5.5,    -7.1,    -6.7,    16.1,    18.5,    21.4,    12.0,    16.1,     1.5,     1.7,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,    9.70,   11.10,   13.00,    7.50,    9.70,   12.52,      99,-99.9,       4,    0.00,   12.87,      90,     100,
2015,2001-01-02,01:00,-99.9,    -7.6,    -7.1,    -7.6,    -7.3,    15.9,    18.3,    21.4,    11.8,    15.8,     1.5,     1.7,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,    9.60,   11.00,   13.00,    7.40,    9.50,   12.49,      99,-99.9,       3,    0.00,   12.85,      99,      99,
2015,2001-01-02,02:00,-99.9,    -7.7,    -7.2,    -7.8,    -7.6,    15.7,    18.0,    21.4,    11.8,    16.1,     1.5,     1.7,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,    9.50,   10.80,   13.00,    7.40,    9.70,   12.49,      99,-99.9,       3,    0.00,   12.83,      99,      99,
2015,2001-01-02,03:00,-99.9,    -8.1,    -7.8,    -8.5,    -8.2,    15.7,    18.0,    21.4,    12.0,    16.2,     1.4,     1.7,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,    9.50,   10.80,   13.00,    7.50,    9.80,   12.45,      99,-99.9,       4,    0.00,   12.81,      98,      99,
2015,2001-01-02,04:00,-99.9,    -8.8,    -8.0,    -8.8,    -8.5,    15.7,    17.9,    21.5,    11.8,    15.9,     1.4,     1.6,     2.4,     4.1,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.50,   10.80,   13.00,    7.40,    9.60,   12.44,      98,-99.9,       3,    0.00,   12.80,      98,      99,
2015,2001-01-02,05:00,-99.9,    -8.7,    -8.5,    -8.9,    -8.7,    15.5,    17.9,    21.4,    11.8,    16.2,     1.4,     1.6,     2.4,     4.1,     6.1,     0.2,     0.2,     0.3,     0.3,     0.3,    9.40,   10.80,   13.00,    7.40,    9.80,   12.42,      99,-99.9,       2,    0.00,   12.79,      98,      99,
2015,2001-01-02,06:00,-99.9,    -9.2,    -8.7,    -9.3,    -9.0,    15.4,    18.1,    21.4,    12.0,    15.9,     1.4,     1.6,     2.4,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.30,   10.90,   13.00,    7.50,    9.60,   12.40,      98,-99.9,       2,    0.00,   12.78,      98,      99,
2015,2001-01-02,07:00,-99.9,    -8.7,    -8.6,    -9.3,    -9.1,    15.3,    17.7,    21.2,    11.8,    15.9,     1.3,     1.6,     2.4,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.30,   10.70,   12.90,    7.40,    9.60,   12.43,      98,-99.9,       2,    0.00,   12.78,      98,      99,
2015,2001-01-02,08:00,-99.9,    -8.1,    -8.0,    -8.9,    -8.5,    15.3,    17.9,    21.4,    11.8,    15.9,     1.3,     1.5,     2.4,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.30,   10.80,   13.00,    7.40,    9.60,   12.63,      98,-99.9,       3,    0.00,   12.87,      98,      99,
2015,2001-01-02,09:00,-99.9,    -6.2,    -6.2,    -8.1,    -7.2,    15.3,    17.5,    21.3,    12.0,    16.1,     1.3,     1.5,     2.3,     4.1,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.20,   10.50,   12.90,    7.50,    9.70,   13.45,      99,-99.9,       3,    0.00,   13.18,      98,      99,
2015,2001-01-02,10:00,-99.9,    -5.9,    -5.9,    -6.4,    -6.2,    15.1,    17.8,    21.4,    12.0,    15.9,     1.3,     1.5,     2.3,     4.1,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.10,   10.70,   13.00,    7.50,    9.60,   14.06,      99,-99.9,       4,    0.00,   13.72,      99,     100,
2015,2001-01-02,11:00,-99.9,    -5.1,    -4.5,    -6.0,    -5.4,    15.0,    17.6,    21.4,    12.0,    15.9,     1.3,     1.5,     2.3,     4.1,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.10,   10.60,   13.00,    7.50,    9.60,   14.00,      98,-99.9,       4,    0.00,   14.38,      98,      99,
2015,2001-01-02,12:00,-99.9,    -0.4,    -0.4,    -5.0,    -2.5,    15.1,    17.4,    21.3,    12.0,    16.0,     1.3,     1.5,     2.3,     4.1,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.20,   10.50,   12.90,    7.50,    9.70,   13.36,      89,-99.9,       4,    0.00,   14.48,      88,      98,
2015,2001-01-02,13:00,-99.9,     0.8,     1.2,    -1.0,     0.4,    15.1,    17.6,    21.2,    11.8,    15.9,     1.3,     1.5,     2.3,     4.1,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.20,   10.60,   12.80,    7.40,    9.60,   13.36,      77,-99.9,       6,    0.00,   14.04,      76,      90,
2015,2001-01-02,14:00,-99.9,     1.2,     1.7,     0.1,     1.0,    15.0,    17.9,    21.2,    11.8,    15.8,     1.3,     1.6,     2.3,     4.1,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.10,   10.80,   12.90,    7.40,    9.60,   13.83,      66,-99.9,       7,    0.00,   14.04,      66,      79,
2015,2001-01-02,15:00,-99.9,     0.4,     1.1,    -0.1,     0.4,    15.0,    17.8,    21.3,    11.8,    16.1,     1.3,     1.6,     2.3,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.10,   10.70,   12.90,    7.40,    9.70,   13.39,      66,-99.9,       5,    0.00,   14.06,      60,      68,
2015,2001-01-02,16:00,-99.9,    -3.6,     0.5,    -3.6,    -0.5,    15.1,    18.0,    21.2,    12.0,    15.7,     1.3,     1.6,     2.3,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.10,   10.80,   12.90,    7.50,    9.50,   13.35,      80,-99.9,       3,    0.00,   14.15,      64,      80,
2015,2001-01-02,17:00,-99.9,    -6.0,    -3.7,    -6.0,    -5.1,    15.2,    17.8,    21.1,    11.8,    15.8,     1.3,     1.6,     2.3,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.20,   10.70,   12.80,    7.40,    9.60,   12.86,      89,-99.9,       2,    0.00,   13.61,      80,      91,
2015,2001-01-02,18:00,-99.9,    -7.0,    -5.6,    -7.1,    -6.4,    15.2,    18.1,    21.2,    11.9,    16.0,     1.3,     1.6,     2.3,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.20,   10.90,   12.80,    7.50,    9.60,   12.69,      92,-99.9,       3,    0.00,   13.31,      88,      92,
2015,2001-01-02,19:00,-99.9,    -6.4,    -6.4,    -7.1,    -6.7,    15.2,    17.8,    21.2,    11.8,    16.2,     1.3,     1.6,     2.3,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.20,   10.70,   12.90,    7.40,    9.80,   12.64,      88,-99.9,       5,    0.00,   13.13,      87,      92,
2015,2001-01-02,20:00,-99.9,    -7.4,    -6.5,    -7.8,    -7.3,    15.1,    17.6,    21.3,    12.0,    15.9,     1.3,     1.5,     2.3,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.20,   10.60,   12.90,    7.50,    9.60,   12.60,      94,-99.9,       5,    0.00,   13.03,      88,      94,
2015,2001-01-02,21:00,-99.9,    -8.1,    -7.0,    -8.5,    -7.9,    15.2,    17.9,    21.3,    11.8,    15.8,     1.3,     1.5,     2.3,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.20,   10.80,   12.90,    7.40,    9.60,   12.57,      95,-99.9,       6,    0.00,   12.96,      91,      95,
2015,2001-01-02,22:00,-99.9,    -8.0,    -7.1,    -8.2,    -7.7,    15.1,    17.5,    21.2,    11.8,    15.9,     1.2,     1.5,     2.3,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.20,   10.60,   12.90,    7.40,    9.60,   12.53,      95,-99.9,       7,    0.00,   12.92,      93,      97,
2015,2001-01-02,23:00,-99.9,    -7.5,    -7.0,    -8.1,    -7.5,    14.9,    17.5,    21.2,    11.8,    16.0,     1.2,     1.4,     2.2,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.10,   10.60,   12.90,    7.40,    9.70,   12.51,      93,-99.9,       7,    0.00,   12.88,      93,      96,
2015,2001-01-03,00:00,-99.9,    -6.7,    -6.5,    -7.7,    -7.2,    14.8,    17.4,    21.3,    11.9,    15.9,     1.1,     1.4,     2.2,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    9.00,   10.50,   12.90,    7.50,    9.60,   12.49,      92,-99.9,       7,    0.00,   12.84,      92,      95,
2015,2001-01-03,01:00,-99.9,    -6.2,    -6.2,    -7.4,    -6.9,    14.7,    17.4,    21.2,    12.0,    15.7,     1.1,     1.4,     2.2,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    8.90,   10.50,   12.90,    7.50,    9.50,   12.45,      92,-99.9,       8,    0.00,   12.81,      91,      94,
2015,2001-01-03,02:00,-99.9,    -7.7,    -6.2,    -7.7,    -6.8,    14.4,    17.4,    21.2,    11.8,    16.1,     1.1,     1.4,     2.2,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    8.80,   10.50,   12.90,    7.40,    9.70,   12.41,      93,-99.9,       7,    0.00,   12.78,      90,      94,
2015,2001-01-03,03:00,-99.9,    -5.8,    -5.8,    -7.8,    -6.9,    14.1,    17.1,    21.2,    11.8,    15.9,     1.1,     1.3,     2.2,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    8.60,   10.30,   12.90,    7.40,    9.60,   12.34,      87,-99.9,       7,    0.00,   12.77,      87,      95,
2015,2001-01-03,04:00,-99.9,    -4.0,    -4.0,    -6.2,    -5.5,    14.1,    17.1,    21.0,    12.0,    16.0,     1.0,     1.3,     2.2,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    8.60,   10.30,   12.70,    7.50,    9.70,   12.34,      77,-99.9,       7,    0.00,   12.76,      77,      87,
2015,2001-01-03,05:00,-99.9,    -4.6,    -4.0,    -4.7,    -4.5,    13.8,    16.8,    21.1,    11.8,    15.9,     1.0,     1.3,     2.1,     3.9,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    8.50,   10.10,   12.80,    7.40,    9.60,   12.32,      78,-99.9,       8,    0.00,   12.76,      77,      79,
2015,2001-01-03,06:00,-99.9,    -3.1,    -2.9,    -4.8,    -3.6,    13.7,    16.7,    21.1,    12.1,    16.0,     1.0,     1.3,     2.1,     3.9,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    8.40,   10.10,   12.80,    7.60,    9.70,   12.31,      69,-99.9,       8,    0.00,   12.75,      68,      78,
2015,2001-01-03,07:00,-99.9,    -1.0,    -1.0,    -2.9,    -2.3,    13.6,    16.6,    21.0,    11.8,    15.8,     1.0,     1.2,     2.1,     3.9,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    8.30,   10.00,   12.80,    7.40,    9.60,   12.61,      60,-99.9,       8,    0.00,   12.90,      60,      69,
2015,2001-01-03,08:00,-99.9,     2.3,     2.4,    -1.0,     0.9,    13.4,    16.4,    20.9,    12.0,    15.9,     1.0,     1.2,     2.1,     4.0,     5.9,     0.2,     0.2,     0.3,     0.3,     0.3,    8.20,    9.90,   12.70,    7.50,    9.60,   13.49,      47,-99.9,      10,    0.00,   14.14,      46,      61,
2015,2001-01-03,09:00,-99.9,     2.7,     3.1,     2.4,     2.8,    13.3,    16.2,    20.8,    11.8,    15.9,     1.0,     1.2,     2.1,     4.0,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    8.20,    9.80,   12.60,    7.40,    9.60,   13.48,      48,-99.9,      11,    0.00,   14.14,      44,      50,
2015,2001-01-03,10:00,-99.9,     2.7,     3.3,     2.6,     2.8,    13.2,    16.2,    20.9,    11.8,    16.0,     1.0,     1.2,     2.1,     3.9,     5.9,     0.2,     0.2,     0.3,     0.3,     0.3,    8.10,    9.80,   12.70,    7.40,    9.70,   13.37,      46,-99.9,      12,    0.00,   14.10,      44,      50,
2015,2001-01-03,11:00,-99.9,     5.5,     5.8,     2.8,     4.3,    13.4,    16.2,    20.8,    12.1,    16.1,     1.0,     1.2,     2.1,     3.9,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    8.20,    9.80,   12.60,    7.60,    9.70,   13.40,      38,-99.9,      11,    0.00,   14.06,      36,      50,
2015,2001-01-03,12:00,-99.9,     3.2,     5.8,     3.0,     4.4,    13.3,    16.3,    20.8,    11.8,    15.7,     1.0,     1.2,     2.1,     3.9,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    8.20,    9.80,   12.60,    7.40,    9.50,   13.39,      50,-99.9,      10,    0.00,   14.04,      37,      55,
2015,2001-01-03,13:00,-99.9,     3.9,     4.0,     2.9,     3.3,    13.5,    16.2,    20.8,    11.8,    15.8,     1.0,     1.2,     2.1,     3.9,     5.9,     0.2,     0.2,     0.3,     0.3,     0.3,    8.30,    9.80,   12.60,    7.40,    9.60,   13.35,      47,-99.9,      11,    0.00,   14.13,      46,      56,
2015,2001-01-03,14:00,-99.9,     5.8,     6.0,     3.8,     4.7,    13.8,    16.3,    20.7,    12.1,    16.0,     1.0,     1.2,     2.1,     3.9,     6.0,     0.2,     0.2,     0.3,     0.3,     0.3,    8.40,    9.80,   12.50,    7.60,    9.60,   13.34,      39,-99.9,      10,    0.00,   14.14,      37,      49,
2015,2001-01-03,15:00,-99.9,     4.4,     5.8,     4.4,     5.0,    14.8,    17.0,    20.6,    12.1,    15.7,     1.0,     1.2,     2.1,     3.9,     5.9,     0.2,     0.2,     0.3,     0.3,     0.3,    9.00,   10.20,   12.50,    7.60,    9.50,   13.34,      48,-99.9,       9,    0.00,   14.06,      41,      48,
2015,2001-01-03,16:00,-99.9,     0.1,     4.3,     0.1,     2.0,    15.5,    17.4,    20.8,    12.1,    15.8,     1.0,     1.2,     2.1,     3.9,     5.9,     0.2,     0.2,     0.3,     0.3,     0.3,    9.40,   10.50,   12.60,    7.60,    9.60,   13.31,      64,-99.9,       8,    0.00,   14.17,      48,      65,
2015,2001-01-03,17:00,-99.9,    -1.6,     0.1,    -1.7,    -0.9,    15.5,    17.6,    20.8,    11.9,    15.9,     1.0,     1.2,     2.0,     3.9,     5.9,     0.2,     0.2,     0.3,     0.3,     0.3,    9.40,   10.60,   12.60,    7.50,    9.60,   12.86,      70,-99.9,       8,    0.00,   13.60,      64,      71,
2015,2001-01-03,18:00,-99.9,    -3.5,    -1.7,    -3.7,    -2.9,    15.5,    17.6,    20.9,    11.8,    15.9,     1.0,     1.2,     2.0,     3.9,     5.9,     0.2,     0.2,     0.3,     0.3,     0.3,    9.40,   10.60,   12.70,    7.40,    9.60,   12.71,      79,-99.9,       6,    0.00,   13.31,      69,      79,
2015,2001-01-03,19:00,-99.9,    -3.8,    -2.0,    -3.8,    -3.1,    15.5,    17.6,    20.9,    11.9,    15.6,     1.0,     1.2,     2.0,     3.9,     5.9,     0.2,     0.2,     0.3,     0.3,     0.3,    9.40,   10.60,   12.70,    7.50,    9.50,   12.65,      80,-99.9,       5,    0.00,   13.14,      72,      80,
2015,2001-01-03,20:00,-99.9,    -3.1,    -3.1,    -4.3,    -3.8,    15.5,    17.6,    21.0,    11.9,    15.8,     1.0,     1.2,     2.0,     3.9,     5.9,     0.2,     0.2,     0.3,     0.3,     0.3,    9.40,   10.60,   12.70,    7.50,    9.60,   12.59,      78,-99.9,       7,    0.00,   13.05,      78,      82,
2015,2001-01-03,21:00,-99.9,    -2.7,    -2.7,    -4.1,    -3.5,    15.4,    17.5,    21.1,    11.9,    16.0,     1.0,     1.2,     2.0,     3.8,     5.9,     0.2,     0.2,     0.3,     0.3,     0.3,    9.30,   10.50,   12.80,    7.50,    9.70,   12.58,      67,-99.9,       7,    0.00,   12.99,      67,      81,
2015,2001-01-03,22:00,-99.9,    -1.5,    -1.0,    -2.8,    -1.7,    15.3,    17.5,    21.2,    11.9,    16.0,     1.0,     1.2,     2.0,     3.8,     5.9,     0.2,     0.2,     0.3,     0.3,     0.3,    9.30,   10.50,   12.90,    7.50,    9.70,   12.56,      59,-99.9,       7,    0.00,   12.94,      56,      67,
